zpId,Parking,streetAddress,lotAreaUnits,arm5Rate,daysOnZillow,hdpUrl,datePosted,isBankOwned,dateSold,zipcode,lastSoldPrice,livingAreaUnitsShort,livingAreaValue,lotSize,Zestimate Average _2018,description,stories,livingArea,Zestimate Average _2023,latitude,Zestimate Average _2021,isZillowOwned,Price/sqft,wasForeclosed,Year Built,Zestimate Average _2019,taxAssessedValue,city,Zestimate Average _2020,longitude,community,state,county,address,bathrooms,listPrice,thirtyYearFixedRate,zestimate,bedrooms,neighborhood,isListedByOwner,lotAreaValue,fifteenYearFixedRate,taxAssessedYear,Zestimate Average _2022,homeType
19798853.0,1 Carport space,5085 Cribari Blfs,sqft,7.359,45.0,/homedetails/5085-Cribari-Blfs-San-Jose-CA-95135/19798853_zpid/,2023-09-10,False,1257292800000.0,95135.0,175000.0,sqft,1223.0,,467199.75,"Great opportunity to indulge in a premium lifestyle in the vibrant community of The Villages Golf & Country Club, a 55+ gated community. Fabulous 2 bedroom, 2 bath home boasts a spacious 1223 sq.ft. of living space, with a captivating open floor plan. The well-appointed kitchen flows into the inviting dining/living area, perfect for entertaining friends & family. Lots of storage/closet space, both inside and out, and beautiful setting with tranquil evening sunsets.  The Villages Golf & Country Club is located in the Evergreen Hills of Silicon Valley, with amenities including: 24 hrs. manned security gate, 6 Tennis Courts, 4 Swimming Pools, 2 Golf Courses: 18 Hole Championship Course, 9 Hole Par 3, Putting Green, Driving Range, Hiking & Walking Trails, Bocce & Pickle Ball Courts, Billiards, RV Storage, Horse Stables/Trails, State of the Art Exercise Facility, BBQ Area, Restaurant & Bistro for Breakfast, Lunch or Dinner, + many organized clubs, activities, special events and more.",1.0,1223.0,490766.6666666667,37.29488,457282.9166666667,False,$403,False,1969.0,447926.9166666667,120074.0,San Jose,451852.5833333333,-121.75266,,CA,Santa Clara County,"5085 Cribari Blfs, San Jose, CA, 95135",2.0,493000.0,7.807,503900.0,2.0,,False,,6.867,2023.0,481958.3333333333,CONDO
82954297.0,1 Garage space,334 Santana Row APT 325,sqft,7.283,46.0,/homedetails/334-Santana-Row-APT-325-San-Jose-CA-95128/82954297_zpid/,2023-09-09,False,1573171200000.0,95128.0,1150000.0,sqft,1099.0,,,"Experience executive-style living at its finest in this turn-key, fully furnished loft-style condo. Located on the top floor, this unit sits in the heart of Santana Row, facing south and offering the most desirable location in the complex. Inside, you will find a sleek urban feel, flooded with tons of natural light, impressive 22 ceilings, a master suite with a walk-in closet and a separate bedroom/den/office downstairs with a half bath.",2.0,1099.0,1184588.888888889,37.321987,1185544.375,False,"$1,183",False,2002.0,,1165000.0,San Jose,1227548.75,-121.947655,,CA,Santa Clara County,"334 Santana Row APT 325, San Jose, CA, 95128",2.0,1300000.0,7.646,1332800.0,2.0,,False,,6.937,2023.0,1181116.6666666667,CONDO
153380253.0,3 Garage spaces,2531 Skylark Dr,Square Feet,7.546,46.0,/homedetails/2531-Skylark-Dr-San-Jose-CA-95125/153380253_zpid/,2023-09-09,False,1482451200000.0,95125.0,1183000.0,sqft,2413.0,9978.0,1498377.1666666667,"Great Willow Glen location.  Large lot corner duplex, two addresses, 2531 Skylark: 2 bedrooms, 2 full bathrooms (one in suite). 956 Wren: 3 bedrooms, 2 full bathrooms (one in suite).  Both have large backyards to enjoy or entertain.  Easy commute, just off Almaden Expwy.  Quick access to Hwy 87, Hwy 280, Capitol Expwy / Hillsdale to Hwy 17. Close to Shopping, Costco, Entertainment, Downtown Willow Glen, Downtown San Jose.  Great income.  $3,500 for 3/3 - $2,850 for 2/2.  Don't miss out.  Great for investor or live in one, rent other to offset mortgage.",1.0,2413.0,1630055.5555555555,37.28557,1677347.25,False,$725,False,1970.0,1381479.3333333333,1319655.0,San Jose,1547208.3333333333,-121.88205,,CA,Santa Clara County,"2531 Skylark Dr, San Jose, CA, 95125",,1749000.0,7.673,1815700.0,,,False,9978.0,7.521,2023.0,1728558.3333333333,MULTI_FAMILY
19782656.0,2 Attached Garage spaces,761 Fleming Ave,Acres,7.546,46.0,/homedetails/761-Fleming-Ave-San-Jose-CA-95127/19782656_zpid/,2023-09-09,False,,95127.0,,sqft,2691.0,83247.0,1329184.0,"Two-acre lot (proposed 7 lot subdivision) in a very sought-after neighborhood in San Jose foothills. Full application of the General Plan Conformance and Contiguity/Annexation Statement was recognized as conforming to City General Plan for 7 lots. An Enhanced Preliminary Review Report request of the Housing Department and Planning, Building and Code Enforcement Departments - reports are available upon request. Proposed lot sizes will range in size of approximately, 8,500sf to 15,000sf. City water and sanitation/sewer are available. Nicely appointed existing 2,700 sf home, 4 bedrooms, 3 baths, large dining room living room combo, separate living room with fireplace that opens to rear yard. Large den that could be used as a 5th bedroom. Large deck, Dining area, and outdoor kitchen. Stunning landscape, cabana pool and 6'+ tall waterfall. Photovoltaic solar system. If rented market may support upwards of $5,000 per month. See Agent for detail photos of main residence!",2.0,2691.0,1949411.111111111,37.368176,1534211.9166666667,False,"$1,226",False,1956.0,1226463.0,467223.0,San Jose,1311409.1666666667,-121.80906,,CA,Santa Clara County,"761 Fleming Ave, San Jose, CA, 95127",3.0,3299000.0,7.673,3123600.0,5.0,,False,1.9111,7.521,2023.0,1711708.3333333333,SINGLE_FAMILY
2056097151.0,3 Carport spaces,402 Los Encinos Ave #402,sqft,6.625,46.0,/homedetails/402-Los-Encinos-Ave-402-San-Jose-CA-95134/2056097151_zpid/,2023-09-09,False,,95134.0,,sqft,792.0,,,"Come take a look at this inviting 2 bedroom, 2 bathroom home offering spacious interiors and comfortable living in the desirable all-ages community of Silicon Valley Village. Ideal for those who love to entertain, this home boasts a well-appointed kitchen and a cozy living room, providing ample space for gatherings and relaxation. Conveniently located in a sought-after area, you'll find shopping and dining options nearby. The large backyard is perfect for hosting outdoor get-togethers. With a carport that can accommodate up to three cars, you'll have plenty of parking space. Move-in ready and awaiting your personal touch, this fabulous home is ready to welcome a new family. Space rent for this unit is $1,540.39. Don't miss the chance to make it yours!",,792.0,205900.0,37.415096,,False,$239,False,1976.0,,,San Jose,,-121.94693,,CA,Santa Clara County,"402 Los Encinos Ave #402, San Jose, CA, 95134",2.0,189000.0,7.491,206400.0,2.0,,False,,6.796,,,MANUFACTURED
59683458.0,2 Garage spaces,30 E Julian St UNIT 318,sqft,7.283,47.0,/homedetails/30-E-Julian-St-UNIT-318-San-Jose-CA-95112/59683458_zpid/,2023-09-08,False,1440633600000.0,95112.0,689000.0,sqft,1741.0,,983529.5,"Experience downtown San Jose's pinnacle of penthouse living in this expansive 3-bedroom, 3-bathroom town-home style condo, offering 1,741 sq. ft. of living space. Bathed in natural light, this exceptional residence exudes modern sophistication with its updated kitchen featuring granite countertops. The living room boasts durable laminated flooring, while brand new carpet adds coziness to the bedrooms. With impressively high ceilings, two inviting balconies, and a well-planned open layout, this condo harmonizes elegance and practicality. Enjoy the convenience of in-unit laundry in this secure Plaza building, complete with two designated underground parking spaces. Complex has no rental restrictions, great HOA reserves, 87% funded. This prime location grants easy access to San Pedro Square, the SAP Center, shops, and public transportation, plus swift entry to Highway 87 and the 880/101 freeways. Embrace downtown San Jose's vibrant and dynamic lifestyle today!",2.0,1741.0,1010344.4444444444,37.34059,1012950.8333333334,False,$545,False,2000.0,1018856.25,783958.0,San Jose,1057344.4166666667,-121.89348,,CA,Santa Clara County,"30 E Julian St UNIT 318, San Jose, CA, 95112",3.0,949000.0,7.646,945400.0,3.0,,False,,6.937,2023.0,1037291.6666666666,CONDO
82958250.0,1 Garage space,333 Santana Row APT 311,sqft,7.283,47.0,/homedetails/333-Santana-Row-APT-311-San-Jose-CA-95128/82958250_zpid/,2023-09-08,False,1529539200000.0,95128.0,1150000.0,sqft,1099.0,,1100953.5833333333,"Beautifully Appointed Santana Row Penthouse Condo Facing The Row, Perfect to View all the Action!! Featuring a Master Suite with Walk-In Closet Upstairs, a Separate Bedroom/Den/Office Downstairs with a Half Bath. New appliances - Refrigerator, Range, Microwave!   Includes One Premium Parking Space in the Attached Garage near the Private Elevator - Further Enhancing the Perfect Home or Pied-A-Terre for a Luxury Lifestyle at World Renowned Santana Row... which is the ""Rodeo Drive"" of the San Francisco Bay Area and in the Heart of Silicon Valley!  Easy access to major freeways and close to upcoming Google Village!",2.0,1099.0,1202711.111111111,37.321938,1188511.6,False,"$1,183",False,2002.0,1072456.25,1165000.0,San Jose,1122500.888888889,-121.94813,,CA,Santa Clara County,"333 Santana Row APT 311, San Jose, CA, 95128",2.0,1300000.0,7.646,1340900.0,2.0,,False,,6.937,2023.0,1203516.6666666667,CONDO
19589785.0,2 Garage spaces,958 Del Mar Ave,Square Feet,7.546,47.0,/homedetails/958-Del-Mar-Ave-San-Jose-CA-95128/19589785_zpid/,2023-09-08,False,1529020800000.0,95128.0,13000.0,sqft,1572.0,7099.0,1275957.3333333333,"Just one street off of Bascom Ave. Notice all the up-and-coming changes to the area. If you're looking to live on one side of the building and enjoy the income from the other side, then this is it. Notice the large side yard to the building, perfect if you need storage as a contractor.....possible addition. Unit is move in ready, enjoy the upgrades with newly refinished hardwood floors.",1.0,1572.0,1388133.3333333333,37.308697,1373417.5833333333,False,$887,False,1954.0,1180971.6666666667,1235817.0,San Jose,1228271.1666666667,-121.930435,,CA,Santa Clara County,"958 Del Mar Ave, San Jose, CA, 95128",,1395000.0,7.673,1465800.0,,,False,7099.0,7.521,2023.0,1445391.6666666667,MULTI_FAMILY
339009602.0,2 Attached Garage spaces,529 Lundy Pl,Square Feet,7.283,47.0,/homedetails/529-Lundy-Pl-Milpitas-CA-95035/339009602_zpid/,2023-09-08,False,,95035.0,,sqft,1454.0,0.0,,"This corner 3-story, attached townhome, features 1454 sf of 3 bedrooms with 3 full baths,  2nd floor have 1 bedroom and a full bathroom with easy access of the living area. 9’ high ceilings  Covered balcony allows for continued indoor-to-outdoor living space. Located exclusively at Parkside at Tarob Court, a new community currently under construction. This home features a private 2-car tandem garage with direct access to the home, tankless water heater. Parkside at Tarob Court is located near the new Milpitas Transit Center featuring BART / VTA and convenient access to highways 680 / 880 / 237. Walking distance to future city park! Experience the luxury you've always wanted by scheduling a tour today.",,1454.0,1203100.0,37.405563,,False,$821,False,2023.0,,255101.0,Milpitas,,-121.889244,,CA,Santa Clara County,"529 Lundy Pl, Milpitas, CA, 95035",3.0,1193495.0,7.646,,3.0,,False,0.0,6.937,2023.0,,TOWNHOUSE
63065933.0,2 Attached Garage spaces,2231 Golden Crest Cmns,Square Feet,7.283,47.0,/homedetails/2231-Golden-Crest-Cmns-San-Jose-CA-95125/63065933_zpid/,2023-09-07,False,1235606400000.0,95125.0,470000.0,sqft,1787.0,1546.0,941088.6666666666,"Beautiful, detached, one of kind, 4 bedroom 4 bathroom, single-family home in highly desirable Communication Hill. Amazing tri-level home with an open floor plan, high ceilings, and lots of natural light. One ground floor bedroom, with a full bathroom, can be used as a guest room or a private home office. Home features; a large living room/dining room with LVT flooring and a gas fireplace. Spacious with gas cooktop and, built-in microwave over the range. Spacious master bathroom with triple vanities comes with a separate shower and a large walk-in closet. Close to Willow Glen, retail stores, banks, and many restaurants. Very convenient location and easy access to highways 87 and 280",3.0,1787.0,1168600.0,37.29779,1080268.6666666667,False,$671,False,2004.0,876959.25,581732.0,San Jose,926168.75,-121.86785,,CA,Santa Clara County,"2231 Golden Crest Cmns, San Jose, CA, 95125",4.0,1199000.0,7.646,1153400.0,4.0,,False,1546.0,6.937,2023.0,1192208.3333333333,SINGLE_FAMILY
2055630092.0,2 Attached Garage spaces,1141 Saratoga Ave,Square Feet,7.546,48.0,/homedetails/1141-Saratoga-Ave-San-Jose-CA-95129/2055630092_zpid/,2023-09-07,False,,95129.0,,sqft,1559.0,6681.0,,"Newly remodeled to the highest of quality. Perfect home for a small business or offices. Wired for all your needs. Separate locks on all the rooms. Outdoor entertainment and recreation areas in easy to maintain yard. Gourmet kitchen with huge gas range and stainless steel appliances. Plenty of parking, including electric car charger.",1.0,1559.0,5104600.0,37.304363,,False,"$3,207",False,2023.0,,,San Jose,,-121.97952,,CA,Santa Clara County,"1141 Saratoga Ave, San Jose, CA, 95129",3.0,5000000.0,7.673,5059100.0,3.0,,False,6681.0,7.521,,,SINGLE_FAMILY
2057481604.0,6 Carport spaces,E Julian St,Square Feet,7.546,48.0,/homedetails/E-Julian-St-San-Jose-CA-95112/2057481604_zpid/,2023-09-07,False,,95112.0,,sqft,5095.0,8145.0,,"Spectacular Victorian home currently utilized as professional office space. 11 separately leased and highly sought-after office spaces with beautiful common areas and secretarial space. Each floor has a separate kitchen area and break room. There is also an additional 1,100 sf of basement area for extra storage. This turnkey property offers the owners several options including keeping it as a leased investment property. Just a block away from the county courthouse and centrally located in downtown San Jose. If you are looking for that trophy property this is the one for you.",,5095.0,,37.34119,,False,$525,False,1900.0,,,San Jose,,-121.893166,,CA,Santa Clara County,"E Julian St, San Jose, CA, 95112",,2675000.0,7.673,,,,False,8145.72,7.521,,,MULTI_FAMILY
19591390.0,1 Garage space,1444 Stokes St,Square Feet,7.283,48.0,/homedetails/1444-Stokes-St-San-Jose-CA-95126/19591390_zpid/,2023-09-07,False,590976000000.0,95126.0,150000.0,sqft,1441.0,1571.0,957982.5,"Price Reduction! This 3 bedroom, 2.5 bathroom townhome is ideally located close to downtown Willow Glen and Campbell includes two parking spots (1 car garage and covered carport). The primary suite has two closets. There is a private backyard, access to a community pool and Lost Gatos Creek Trail",2.0,1441.0,960255.5555555556,37.303596,917335.4166666666,False,$659,False,1973.0,892096.3333333334,270522.0,San Jose,877664.8333333334,-121.91801,,CA,Santa Clara County,"1444 Stokes St, San Jose, CA, 95126",3.0,949000.0,7.646,942300.0,3.0,,False,1571.0,6.937,2023.0,955408.3333333334,TOWNHOUSE
89459072.0,2 Garage spaces,1445 Fruitdale Ave UNIT 317,sqft,7.283,48.0,/homedetails/1445-Fruitdale-Ave-UNIT-317-San-Jose-CA-95128/89459072_zpid/,2023-09-07,False,1484611200000.0,95128.0,550000.0,sqft,1170.0,,691679.6666666666,"Discover the epitome of contemporary urban living at 1445 Fruitdale Avenue #317 in the heart of San Jose. This 2-bedroom, 2-bathroom condo offers a prime location with seamless access to Silicon Valley's tech hubs, downtown San Jose, and downtown Willow Glen. As you step inside, an abundance of natural light flows through the open living space, seamlessly connecting with the dining area and a modern kitchen adorned with granite countertops and sleek stainless steel appliances. A private balcony provides a nice area for morning coffee with neighborhood views, and the master suite features an en-suite bathroom and spacious walk-in closet. In-unit laundry adds convenience to your daily routine. This secure building also boasts amenities like a fitness center and clubhouse. With shopping, dining, parks, and public transportation nearby, this condo offers the perfect blend of style and convenience. Don't miss out and come experience the urban tech lifestyle you've always dreamed of.",1.0,1170.0,774288.8888888889,37.311077,764578.3333333334,False,$662,False,2008.0,637568.0833333334,613534.0,San Jose,772529.3333333334,-121.91658,,CA,Santa Clara County,"1445 Fruitdale Ave UNIT 317, San Jose, CA, 95128",2.0,775000.0,7.646,771200.0,2.0,,False,,6.937,2023.0,773500.0,CONDO
19611460.0,2 Attached Garage spaces,379 San Tomas Aquino Rd,Square Feet,7.546,48.0,/homedetails/379-San-Tomas-Aquino-Rd-San-Jose-CA-95130/19611460_zpid/,2023-09-07,False,,95130.0,,sqft,1231.0,9991.0,1405424.25,"HUGE LOT, just under 10,000 SqFt  Great Potential in the Lot in the Heart of Silicon Valley. Townhouses on one side Residential on the other.",1.0,1231.0,1617722.2222222222,37.294365,1424446.9166666667,False,"$1,503",False,1955.0,1259830.4166666667,360708.0,San Jose,1334263.75,-121.97701,,CA,Santa Clara County,"379 San Tomas Aquino Rd, San Jose, CA, 95130",2.0,1850000.0,7.673,1756100.0,3.0,,False,9991.0,7.521,2023.0,1643133.3333333333,SINGLE_FAMILY
19710132.0,Parking Area,150 N 24th St,Square Feet,7.283,48.0,/homedetails/150-N-24th-St-San-Jose-CA-95116/19710132_zpid/,2023-09-07,False,1419292800000.0,95116.0,565000.0,sqft,1780.0,5035.0,1044458.6666666666,"Welcome to This Magnificent central San Jose home!! This is by far the best value in San Jose with 1780 SQFT of living space at its current price! This stunning home was fully renovated in 2014 with many upgrades. The kitchen has a open floor concept, a great place to spend time with family and friends. The renovated kitchen and bathrooms add a touch of luxury to your daily routine. This home is part of the highly desired San Jose Unified School District. Located near downtown San Jose! Very close to entertainment and great dining! Don't miss out on this great home at an excellent value!",1.0,1780.0,1166033.3333333333,37.34909,1115038.0,False,$618,False,1905.0,993969.0,652668.0,San Jose,979725.25,-121.86939,,CA,Santa Clara County,"150 N 24th St, San Jose, CA, 95116",2.0,1099999.0,7.646,1059400.0,4.0,,False,5035.0,6.937,2023.0,1216575.0,SINGLE_FAMILY
19710495.0,4 Parking spaces,44 N 7th St,Square Feet,7.546,48.0,/homedetails/44-N-7th-St-San-Jose-CA-95112/19710495_zpid/,2023-09-06,False,1250035200000.0,95112.0,320000.0,sqft,3372.0,5743.0,1407960.6666666667,"300K PRICE REDUCTION! Don't miss this opportunity and come see this exquisite Eastlake Victorian masterpiece. Built in 1891 and thoughtfully remodeled in 2014, seamlessly blends historic charm with modern amenities. The 2014-5 remodel spared no expense, featuring a brand-new kitchen and four luxurious bathrooms, complemented by all-new electrical and plumbing systems, a dual-zone heat pump, and Anderson windows. This home exudes timeless elegance, boasting solid mahogany doors, vintage door hardware, marble floors on the first level, and mahogany planks on the second and third floors. A library with custom shelves, a third-floor museum with LED-lighted cabinets, and impressive 11.5' ceiling heights on the first floor, and 9' on the second floor, showcase its unique character. Outside, a new deck, patio, driveway, and wrought iron fencing provide an inviting exterior. A partially complete 7' height basement offers endless possibilities for customization. Prime location walking distance to SJSU, San Pedro Square, SAP Center, future Google Village, easy access to commuter freeways.",2.0,3372.0,1553077.7777777778,37.34004,1508960.5,False,$445,False,1891.0,1253363.6666666667,397009.0,San Jose,1319147.25,-121.88439,,CA,Santa Clara County,"44 N 7th St, San Jose, CA, 95112",4.0,1500000.0,7.673,1428500.0,3.0,,False,5743.0,7.521,2023.0,1548416.6666666667,SINGLE_FAMILY
112098876.0,2 Garage spaces,1475 McKendrie St,Square Feet,7.546,48.0,/homedetails/1475-McKendrie-St-San-Jose-CA-95126/112098876_zpid/,2023-09-06,False,1416873600000.0,95126.0,1125000.0,sqft,2210.0,10376.0,1799744.9166666667,"Beautiful Craftsman Home plus a Newly Built ADU.. and detached Gym/Room!  Main home boasts 2210 sq. ft 4-bedroom, 3-full bath with an open floor plan and a ton of natural sunlight. The ADU is a 2-story 895 sq. ft, 2-bedroom, 1-bath. The additional structure that houses the private gym is 80 sq. ft and has roof top deck. Experience modern luxury living on this amazing quarter +/- acre lot located in the coveted Rose Garden neighborhood. This wonderful classic craftsman home has hardwood floors, wainscoating, crown moulding and a seamless flow between living, dining, and the chef's kitchen. Kitchen features granite countertops, stainless-steel appliances,and large breakfast bar. The primary suite wows with a vaulted ceiling and French doors opening to the lush backyard. The backyard has ample outdoors space to enjoy with  paver patio under the pergola, side porch, deck, firepit sitting area, garden and so much more.The impressive Modern ADU has polished concrete floors, vaulted ceilings, a full kitchen with modern touches. This home and property has so much to offer. This is a must see. Welcome Home !",1.0,2210.0,2632111.111111111,37.337425,2070968.8333333333,False,"$1,041",False,1925.0,1690669.3333333333,1539237.0,San Jose,1799875.75,-121.93044,,CA,Santa Clara County,"1475 McKendrie St, San Jose, CA, 95126",3.0,2300000.0,7.673,2360800.0,4.0,,False,10376.0,7.521,2023.0,2224275.0,SINGLE_FAMILY
19798664.0,1 Carport space,5322 Cribari Gln,sqft,7.359,49.0,/homedetails/5322-Cribari-Gln-San-Jose-CA-95135/19798664_zpid/,2023-09-06,False,1591747200000.0,95135.0,410000.0,sqft,1223.0,,559739.8333333334,"Perfect retirement destination at The Villages Golf & Country Club! This stunning two-bedroom, two-bath, open-concept layout offers the ultimate in comfort and luxury, providing SINGLE LEVEL direct access at the rear with NO STAIRS and beautiful updates throughout! The updated kitchen/appliances, bathrooms, flooring, baseboard & lighting provide a modern touch, while the newer dual pane windows provide optimal insulation, and the in-unit washer and dryer maintain the ultimate convenience. While the large, private, and cozy sunlit patio affords stunning and serene sunsets to unwind with. The Villages is an active 55+ community, with an array of amenities suitable for every lifestyle, ensuring that every resident can find joy in their passions. From championship golf courses to social clubs, pickle ball, tennis, bocce ball, swimming, gym, activities & more, this community provides an environment that fosters recreation, relaxation, and meaningful connections with like-minded individuals.",1.0,1223.0,543077.7777777778,37.29745,468044.75,False,$409,False,1972.0,489765.3333333333,430980.0,San Jose,429244.0833333333,-121.75728,,CA,Santa Clara County,"5322 Cribari Gln, San Jose, CA, 95135",2.0,500000.0,7.807,515700.0,2.0,,False,,6.867,2023.0,528850.0,CONDO
19689911.0,2 Attached Garage spaces,1750 Curtner Ave,Square Feet,7.546,50.0,/homedetails/1750-Curtner-Ave-San-Jose-CA-95124/19689911_zpid/,2023-09-05,False,762566400000.0,95124.0,260000.0,sqft,2430.0,6603.0,1600890.6666666667,"*Sophisticated Haven In A Premium Lifestyle Enclave. Quiet inside and in backyard. Be prepared to fall in love with this stunning 2- story SFR with many updates located in the highly desirable Doerr Park neighborhood. *A private entrance and thoughtfully landscaped grounds invite you into the front yard with a lovely fountain. *Richly-appointed spaces include 5 generously sized bedrooms. This newly updated home features fresh interior paint, updated flooring, solar system and remodeled bathrooms. *Good School District. Attending Booksin Elem9/10 (Test scores from Great School Rating.) *Elegant living room with lots of windows bringing in a lot of natural light. Separate family room with fireplace. Formal dining room. *Gourmet kitchen with all of the amenities including stainless steel appliances and plenty of cabinet spaces for storage. *Your family and loved ones will enjoy the spacious backyard, perfect for family gatherings! Well maintained attached 2-car garage. *Great community amenities include a large heated, well maintained outdoor swimming pool, two saunas and large BBQ area that can be reserved for parties. *Prime Location. Very close to the Pruneyard Shopping Center in Campbell. Near downtown Willow Glen and easy access to major freeways.",2.0,2430.0,1983333.3333333333,37.279476,1779931.5833333333,False,$798,False,1964.0,1474365.6666666667,424734.0,San Jose,1542467.5,-121.91317,,CA,Santa Clara County,"1750 Curtner Ave, San Jose, CA, 95124",3.0,1939000.0,7.673,,5.0,,False,6603.0,7.521,2023.0,1992566.6666666667,SINGLE_FAMILY
19736288.0,1 Garage space,80 Rancho Dr UNIT C,sqft,7.359,50.0,/homedetails/80-Rancho-Dr-UNIT-C-San-Jose-CA-95111/19736288_zpid/,2023-09-05,False,1410307200000.0,95111.0,292500.0,sqft,822.0,,460646.75,"Excellent Opportunity!!! Do not miss out on this updated 2-bedroom condominium with much to offer. This upstairs spacious and end condo unit is move in READY. The kitchen / bathroom has updated countertops, solid wood cabinets, and kitchen has newer stainless-steel appliances. (Refrigerator, microwave, washer/dryer are included with sale).  Lots of natural light with dual pane windows, new blinds, laminate flooring, kitchen/bath/balcony have tile floors and bedrooms have carpet. The condo also has a one-car garage and parking permit is provided upon request. Over all this gated community is conveniently located close to schools, public library, the Plant Shopping Center, Monterey Rd, with easy access to highways 101, 87 & 85. Endless possibilities for a first time buyer or starter home!",1.0,822.0,532766.6666666666,37.281883,514737.75,False,$614,False,1983.0,433111.0833333333,337882.0,San Jose,445303.75,-121.83677,,CA,Santa Clara County,"80 Rancho Dr UNIT C, San Jose, CA, 95111",1.0,504888.0,7.807,504000.0,2.0,,False,,6.867,2023.0,539141.6666666666,CONDO
19726604.0,2 Attached Garage spaces,1217 Edith St,Square Feet,7.283,50.0,/homedetails/1217-Edith-St-San-Jose-CA-95122/19726604_zpid/,2023-09-05,False,,95122.0,,sqft,1711.0,5512.0,786681.6666666666,"The city of San Jose has confirmed this HOME can have the downstairs be converted to an ADU unit & the garage can be a Jr ADU!!!  Best deal per sq ft value in the area.  Welcome to this split-level home: Upstairs features 3 beds & 1 bath, living room, dining area & kitchen.  Downstairs you will find large bedroom and full bath with a spacious family room, access to the garage & sliding door to the backyard. Enjoy the following amenities: New roof installed in 2016, copper pipping, red oak floors upstairs & LVP floors downstairs.  New furnace & AC installed in 2017, double pane windows, brand new kitchen & new bathroom upstairs. Bring your dreams and thoughts of how you can become the FUTURE owner of this wonderful home.   - Two families who can afford $600k can join together to purchase a BIG house like this one.  Explore the DOWN PAYMENT ASSISTANCE PROGRAM and receive up to 250k of assistance (must qualify).  Calling all investors too for a project & cash flow opportunity.",2.0,1711.0,935955.5555555556,37.343315,872334.4166666666,False,$614,False,1961.0,751881.3333333334,451613.0,San Jose,820281.25,-121.8342,,CA,Santa Clara County,"1217 Edith St, San Jose, CA, 95122",2.0,1050000.0,7.646,1005300.0,4.0,,True,5512.0,6.937,2023.0,923150.0,SINGLE_FAMILY
19570761.0,1 Attached Garage space,896 Gilchrist Dr APT 1,Square Feet,7.359,51.0,/homedetails/896-Gilchrist-Dr-APT-1-San-Jose-CA-95133/19570761_zpid/,2023-09-04,False,1540857600000.0,95133.0,510000.0,sqft,810.0,810.0,491585.0,"Desirable North SAN JOSE location beautiful well maintained front-end condo unit , conveniently located  to MASS TRANSPORTATION, SHOPS, SCHOOLS, HOSPITALS , HEALTHCARE SERVICES  AND EMPLOYMENT CORRIDORS. Featuring double pane windows , granite counter tops , include an attached garage with an extra parking space and storage area.The community also offers fantastic amenities like a swimming pool, clubhouse, and BBQ area, perfect for relaxing and entertaining.This beautiful home is nearby the beauty of  Penitencia Creek County Park, providing a scenic setting for outdoor activities and nature lovers. Make this as your first Home SWEET Home. A must see to APPRECIATE.",1.0,810.0,569788.8888888889,37.380066,537023.1666666666,False,$641,False,1971.0,487547.8333333333,546818.0,San Jose,517593.4166666667,-121.85563,,CA,Santa Clara County,"896 Gilchrist Dr APT 1, San Jose, CA, 95133",1.0,518997.0,7.807,505400.0,2.0,,False,810.0,6.867,2023.0,556183.3333333334,CONDO
19753961.0,2 Attached Garage spaces,1629 Almond Blossom Ln,Square Feet,7.546,53.0,/homedetails/1629-Almond-Blossom-Ln-San-Jose-CA-95124/19753961_zpid/,2023-09-02,False,,95124.0,,sqft,1458.0,6214.0,1356062.0,"PRICE REDUCTION !!!TRUSTEE SALE DOES NOT HAVE TO BE COURT APPROVED!!! Desirable Cambrian Neighborhood, Great Opportunity for a 4 Bedroom, 2 Bath Home,   Solar System, Wood Floors throughout,  Large Living Room with Gas Fireplace Insert,  Updated Kitchen with New Appliances,  Full Bath with updated Cabinet & Tile Floors, Carpeted Main Bedroom with 3/4 Bath Updated Cabinet with Tile Floors,  2 Car Garage with new Washer & Dryer,  Upgraded Windows Throughout, Large Patio great for Entertaining Large side Yard with 2 Storage Units, Campbell Union High School District,  Close to Los Gatos, Campbell & Willow Glen, Great Commuter Location for Work, Shopping & Entertainment",1.0,1458.0,1763522.2222222222,37.234043,1582374.9166666667,False,"$1,200",False,1959.0,1257014.75,210102.0,San Jose,1354181.5833333333,-121.905045,,CA,Santa Clara County,"1629 Almond Blossom Ln, San Jose, CA, 95124",2.0,1750000.0,7.673,1717000.0,4.0,,False,6214.0,7.521,2023.0,1819725.0,SINGLE_FAMILY
112095052.0,2 Garage spaces,1117 Coolidge Ave,Square Feet,7.546,54.0,/homedetails/1117-Coolidge-Ave-San-Jose-CA-95125/112095052_zpid/,2023-09-01,False,,95125.0,,sqft,2077.0,7182.0,1563197.0833333333,Stylish custom built home in one of Willow Glen's most desirable locations. Spacious Living Room and Formal Dining Room with arched doorways. Extra large bedrooms are filled with natural light and have beautiful hardwood floors. The enormous basement has a 7 foot ceiling height with interior and exterior access. Private backyard with a screen room. 2 car garage with separate work shop. This home was custom built and is solid! Only steps to Willow Glen's Hot Spot - the corner of Lincoln Avenue and Willow Street!,1.0,2077.0,1757244.4444444445,37.307083,1749099.5,False,$961,False,1950.0,1463092.6666666667,94314.0,San Jose,1624381.5,-121.902885,,CA,Santa Clara County,"1117 Coolidge Ave, San Jose, CA, 95125",2.0,1995000.0,7.673,1884000.0,3.0,,False,7182.0,7.521,2023.0,1830966.6666666667,SINGLE_FAMILY
